"Time", "Load (N)", "Position (mm)", "Strain(Axial) (in)", "Strain(Transverse) (in)", "Auxiliary ()", "Control Out (V)", "Stress (MPa)"
2.190000057220459, 3.0260193, 0.059877694, NaN, NaN, NaN, -0.2130257, "- N/A -   "
2.200000047683716, 3.060406, 0.06016578, NaN, NaN, NaN, -0.2130257, "- N/A -   "
2.2100000381469727, 3.060406, 0.060476027, NaN, NaN, NaN, -0.2130257, "- N/A -   "
2.2200000286102295, 3.060406, 0.06087492, NaN, NaN, NaN, -0.2130257, "- N/A -   "
2.2300000190734863, 3.129179, 0.06138461, NaN, NaN, NaN, -0.2081426, "- N/A -   "
2.240000009536743, 3.197952, 0.062005103, NaN, NaN, NaN, -0.20081793, "- N/A -   "
2.25, 3.232339, 0.06255912, NaN, NaN, NaN, -0.19593482, "- N/A -   "
2.259999990463257, 3.197952, 0.06295801, NaN, NaN, NaN, -0.19349326, "- N/A -   "
2.2699999809265137, 3.232339, 0.06311313, NaN, NaN, NaN, -0.19593482, "- N/A -   "
2.2799999713897705, 3.232339, 0.06313529, NaN, NaN, NaN, -0.19959715, "- N/A -   "
2.2899999618530273, 3.232339, 0.06313529, NaN, NaN, NaN, -0.20448026, "- N/A -   "
2.299999952316284, 3.197952, 0.06313529, NaN, NaN, NaN, -0.2081426, "- N/A -   "
2.309999942779541, 3.197952, 0.06313529, NaN, NaN, NaN, -0.2130257, "- N/A -   "
2.319999933242798, 3.232339, 0.06313529, NaN, NaN, NaN, -0.21668804, "- N/A -   "
2.3299999237060547, 3.3698852, 0.06313529, NaN, NaN, NaN, -0.22157115, "- N/A -   "
2.3399999141693115, 3.7825239, 0.06344553, NaN, NaN, NaN, -0.22157115, "- N/A -   "
2.3500001430511475, 3.7825239, 0.06404387, NaN, NaN, NaN, -0.21790881, "- N/A -   "
2.3600001335144043, 3.232339, 0.064664364, NaN, NaN, NaN, -0.20936337, "- N/A -   "
2.370000123977661, 3.2667255, 0.06506325, NaN, NaN, NaN, -0.20936337, "- N/A -   "
2.380000114440918, 3.301112, 0.06530702, NaN, NaN, NaN, -0.20936337, "- N/A -   "
2.390000104904175, 3.301112, 0.06541782, NaN, NaN, NaN, -0.21180493, "- N/A -   "
2.4000000953674316, 3.3354986, 0.0654843, NaN, NaN, NaN, -0.21546726, "- N/A -   "
2.4100000858306885, 3.3354986, 0.06550646, NaN, NaN, NaN, -0.21790881, "- N/A -   "
2.4200000762939453, 3.3354986, 0.06550646, NaN, NaN, NaN, -0.22279193, "- N/A -   "
2.430000066757202, 3.3354986, 0.065528624, NaN, NaN, NaN, -0.22523348, "- N/A -   "
2.440000057220459, 3.3354986, 0.06557294, NaN, NaN, NaN, -0.22767504, "- N/A -   "
2.450000047683716, 3.4042716, 0.06561727, NaN, NaN, NaN, -0.23133737, "- N/A -   "
2.4600000381469727, 3.4386582, 0.065683745, NaN, NaN, NaN, -0.2349997, "- N/A -   "
2.4700000286102295, 3.9200704, 0.066082634, NaN, NaN, NaN, -0.23255815, "- N/A -   "
2.4800000190734863, 3.4042716, 0.06683609, NaN, NaN, NaN, -0.21790881, "- N/A -   "
2.490000009536743, 3.4730446, 0.06761171, NaN, NaN, NaN, -0.20570104, "- N/A -   "
2.5, 3.5418181, 0.06829869, NaN, NaN, NaN, -0.19349326, "- N/A -   "
2.509999990463257, 3.5762048, 0.06894134, NaN, NaN, NaN, -0.18738937, "- N/A -   "
2.5199999809265137, 3.5418181, 0.06938455, NaN, NaN, NaN, -0.1861686, "- N/A -   "
2.5299999713897705, 3.5418181, 0.069584, NaN, NaN, NaN, -0.18738937, "- N/A -   "
2.5399999618530273, 3.5418181, 0.069606155, NaN, NaN, NaN, -0.1910517, "- N/A -   "
2.549999952316284, 3.5762048, 0.069606155, NaN, NaN, NaN, -0.19593482, "- N/A -   "
2.559999942779541, 3.5418181, 0.069606155, NaN, NaN, NaN, -0.19959715, "- N/A -   "
2.569999933242798, 3.5418181, 0.069606155, NaN, NaN, NaN, -0.20448026, "- N/A -   "
2.5799999237060547, 3.5762048, 0.069606155, NaN, NaN, NaN, -0.2081426, "- N/A -   "
2.5899999141693115, 3.5762048, 0.069606155, NaN, NaN, NaN, -0.2130257, "- N/A -   "
2.6000001430511475, 3.5762048, 0.069606155, NaN, NaN, NaN, -0.21668804, "- N/A -   "
2.6100001335144043, 4.12639, 0.06965048, NaN, NaN, NaN, -0.22035037, "- N/A -   "
2.620000123977661, 4.0576167, 0.07011585, NaN, NaN, NaN, -0.21668804, "- N/A -   "
2.630000114440918, 3.6105912, 0.070780665, NaN, NaN, NaN, -0.20936337, "- N/A -   "
2.640000104904175, 3.6105912, 0.07122387, NaN, NaN, NaN, -0.2081426, "- N/A -   "
